ID,Acente Adı,Resmi Tam Ünvan (Long Name),Segment,Şehir,Açık Adres,PIB,MB,Kuruluş Tarihi,İşletme Ölçeği,Çalışan Sayısı (2023),Çalışan Sayısı (2024),Çalışan Sayısı (2025),Toplam Gelir (2023),Toplam Gelir (2024),Toplam Gelir (2025),Telefon Numaraları,Web / Profil Linkleri
313,SCP,,,Beograd,Ulica 27. marta 39 11120 - Beograd,,,,,-,-,-,-,-,-,"011 3343334,0113343334,060 1668139,0601668139","https://www.indomio.rs/en/agent/scp/30233,https://www.nekretnine.rs/en/agencije-za-nekretnine/1763/"
142,SIMONOVIĆ NEKRETNINE,,,Beograd,Novopazarska 18 18 11050 - Beograd,,,,,-,-,-,-,-,-,"011 3443236,064 1154999",https://www.nekretnine.rs/en/agencije-za-nekretnine/263/
253,SINGIDUN,,,Beograd,Molerova 75 11000 - Beograd,,,,,-,-,-,-,-,-,"011 3442354,063 365447",https://www.nekretnine.rs/en/agencije-za-nekretnine/3269/
234,SISTEM TIM,,,Beograd,Ulica Svetogorska 7 11103 - Beograd,,,,,-,-,-,-,-,-,"065 2027055,065 3216789","https://www.indomio.rs/en/agent/sistem-tim/29974,https://www.nekretnine.rs/en/agencije-za-nekretnine/3477/"
314,SKALINA,,,Beograd,Ulica Klare Cetkin 3 11080 - Beograd,,,,,-,-,-,-,-,-,069 1681712,"https://www.indomio.rs/en/agent/skalina/30746,https://www.nekretnine.rs/en/agencije-za-nekretnine/3305/"
108,SKY 88 REALESTATE,,,Beograd,Ulica Vukice Mitrovic 9 11118 - Beograd,,,,,-,-,-,-,-,-,"011 4038666,063 574492",https://www.nekretnine.rs/en/agencije-za-nekretnine/1711/
357,SLAVIJACOOP,,,Novi Sad,Ulica Lasla Gala 23 21102 - Novi Sad,,,,,-,-,-,-,-,-,"021 4899999,064 8212111",https://www.nekretnine.rs/en/agencije-za-nekretnine/193/
140,SM NEKRETNINE,,,Beograd,Trgovacka 7/9 7 11030 - Beograd,,,,,-,-,-,-,-,-,"011 2321549,064 5947237",https://www.nekretnine.rs/en/agencije-za-nekretnine/453/
355,SNEŽANA TRIO NEKRETNINE,,,Novi Sad,Bulevar Oslobodjenja 117 21101 - Novi Sad,,,,,-,-,-,-,-,-,"+381646685341,064 6685341","https://www.indomio.rs/en/agent/sne%C5%BEana-trio-nekretnine/30797,https://www.nekretnine.rs/en/agencije-za-nekretnine/3441/"
99,SONATA PROPERTIES,,,Beograd,Ulica Sumatovacka 32 11118 - Beograd,,,,,-,-,-,-,-,-,"065 3393988,0653393988,069 691996,069691996","https://www.indomio.rs/en/agent/sonata-properties/31008,https://www.nekretnine.rs/en/agencije-za-nekretnine/837/"
12,SONYA NEKRETNINE,,,Ruma,Ulica Veljka Dugosevica 94 22400 - Ruma,,,,,-,-,-,-,-,-,063 8639685,https://www.nekretnine.rs/en/agencije-za-nekretnine/1213/
433,SPV KOPROJEKAT,,,Beograd,"Ulica Porodice Trajkovic, 1,",,,,,-,-,-,-,-,-,0642701111,https://www.indomio.rs/en/agent/spv-koprojekat/30991
84,SQUARE BG NEKRETNINE,,,Beograd,"Булевар Михајла Пупина 10 Нови Београд,  Београд, 11070 10 11070 - Beograd",,,,,-,-,-,-,-,-,061 2194332,"https://www.indomio.rs/en/agent/square-bg-nekretnine/30589,https://www.nekretnine.rs/en/agencije-za-nekretnine/283/"
260,SRDIĆ MARKOVIĆ,,,Beograd,Ulica Kralja Milutina 69 11000 - Beograd,,,,,-,-,-,-,-,-,060 4858777,https://www.nekretnine.rs/en/agencije-za-nekretnine/1935/
38,STAN NA KVADRAT NIŠ,,,Niš,Ulica Cara Dusana 45 18105 - Niš,,,,,-,-,-,-,-,-,"+3810653081914,063 1093600,0631093600,065 3081914","https://www.indomio.rs/en/agent/stan-na-kvadrat-ni%C5%A1/21281,https://www.nekretnine.rs/en/agencije-za-nekretnine/4303/"
213,STANODAVAC GROCKA,,,Beograd,Ulica Hajduk-Veljka 1 11306 - Beograd,,,,,-,-,-,-,-,-,"063 300177,064 0372207",https://www.nekretnine.rs/en/agencije-za-nekretnine/259/
441,STAR MASTER,,,Kula,"Ulica Marsala Tita, 220,",,,,,-,-,-,-,-,-,,https://www.indomio.rs/en/agent/star-master/31009
336,STEFANOV NEKRETNINE,,,Zrenjanin,"Ulica Nusiceva, 25 25 23101 - Zrenjanin",,,,,-,-,-,-,-,-,"060 0884552,0600884552,063 433699,063433699","https://www.indomio.rs/en/agent/stefanov-nekretnine/30888,https://www.nekretnine.rs/en/agencije-za-nekretnine/581/"
95,STUB NEKRETNINE,,,Beograd,Ulica Pozeska 79 11030 - Beograd,,,,,-,-,-,-,-,-,"011 7349595,066 8091211",https://www.nekretnine.rs/en/agencije-za-nekretnine/1007/
337,STUDIO SOKOLOV,,,Zrenjanin,Ulica Nikole Pasica 39 23101 - Zrenjanin,,,,,-,-,-,-,-,-,069 7226772,https://www.nekretnine.rs/en/agencije-za-nekretnine/3417/
262,SUNCE PLUS,,,Beograd,Ulica Mike Petrovica Alasa 13 11158 - Beograd,,,,,-,-,-,-,-,-,060 3343141,https://www.nekretnine.rs/en/agencije-za-nekretnine/2643/
201,SUPER STAN,,,Beograd,Ulica Spanskih boraca 24 11070 - Beograd,,,,,-,-,-,-,-,-,063 413113,https://www.nekretnine.rs/en/agencije-za-nekretnine/2595/
176,Sandra Milenković PR Capitalrent nekretnine,,,Beograd,Koste Glavinića 2 2 11040 - Beograd,,,,,-,-,-,-,-,-,064 6860779,https://www.nekretnine.rs/en/agencije-za-nekretnine/1353/
75,Standard,,,Beograd,Beograd 11000 1 - Beograd,,,,,-,-,-,-,-,-,"+381654179819,065 4179819","https://www.indomio.rs/en/agent/standard/15482,https://www.nekretnine.rs/en/agencije-za-nekretnine/4091/"
2,TAKOVO,,,Požarevac,"svetosavska 26, 26 26 12000 - Požarevac",,,,,-,-,-,-,-,-,"+1 2510515,065 6449767",https://www.nekretnine.rs/en/agencije-za-nekretnine/3757/
44,TANDEM NEKRETNINE,,,Niš,Ulica Obrenoviceva 1 18105 - Niš,,,,,-,-,-,-,-,-,"060 3233463,064 2662761","https://www.indomio.rs/en/agent/tandem-nekretnine/30875,https://www.nekretnine.rs/en/agencije-za-nekretnine/537/"
249,TENA PLUS,,,Beograd,Ulica Palmira Toljatija 5 11070 - Beograd,,,,,-,-,-,-,-,-,"063 7717833,065 2512130",https://www.nekretnine.rs/en/agencije-za-nekretnine/2541/
90,TEOFIL NEKRETNINE,,,Beograd,Bulevar umetnosti 19 19 11070 - Beograd,,,,,-,-,-,-,-,-,011 3122582,https://www.nekretnine.rs/en/agencije-za-nekretnine/3289/
246,TEŠIĆ KA,,,Beograd,Ulica Pariske komune 59 11070 - Beograd,,,,,-,-,-,-,-,-,065 6296345,https://www.nekretnine.rs/en/agencije-za-nekretnine/779/
157,TIJANA VUKAN PROPERTY,,,Beograd,Ulica Vojvode Milenka Stojkovica 10 11000 - Beograd,,,,,-,-,-,-,-,-,064 5000644,"https://www.indomio.rs/en/agent/tijana-vukan-property/30869,https://www.nekretnine.rs/en/agencije-za-nekretnine/5/"
296,TIMI HOLDINGS LIMITED,,,Beograd,Ulica Balkanska 2 11000 - Beograd,,,,,-,-,-,-,-,-,"011 205515,066 205516",https://www.nekretnine.rs/en/agencije-za-nekretnine/819/
184,TITAN 011,,,Beograd,Kumodraška 176 54 11222 - Beograd,,,,,-,-,-,-,-,-,064 1287652,https://www.nekretnine.rs/en/agencije-za-nekretnine/327/
271,TOP REAL ESTATE,,,Beograd,Ulica Pozeska 79 11030 - Beograd,,,,,-,-,-,-,-,-,061 6957898,https://www.nekretnine.rs/en/agencije-za-nekretnine/1927/
25,TP PALISAD,,,Čajetina,Ulica Radnicka bb 31106 - Čajetina,,,,,-,-,-,-,-,-,065 3223320,https://www.nekretnine.rs/en/agencije-za-nekretnine/247/
173,TREZOR NEKRETNINE,,,Beograd,Ulica Miljakovacke staze 59 11090 - Beograd,,,,,-,-,-,-,-,-,"063 1325728,0631325728,064 1177260,0641177260","https://www.indomio.rs/en/agent/trezor-nekretnine/30874,https://www.nekretnine.rs/en/agencije-za-nekretnine/535/"
362,TRIANON 021,,,Novi Sad,Bulevar Cara Lazara 47 21102 - Novi Sad,,,,,-,-,-,-,-,-,064 3119785,https://www.nekretnine.rs/en/agencije-za-nekretnine/1147/
